성별,적발횟수,나이,알콜농도,측정일시,관할경찰서
남자,1,51,0.176,2022-07-15 21:06:00,광주남부경찰서
남자,1,31,0.073,2022-07-15 21:07:00,화성서부경찰서
남자,1,41,0.272,2022-07-15 21:08:00,이천경찰서
여자,1,42,0.047,2022-07-15 21:08:00,광주광산경찰서
남자,1,25,0.047,2022-07-15 21:09:00,화성서부경찰서
남자,1,25,0.039,2022-07-15 21:10:00,화성서부경찰서
남자,1,30,0.101,2022-07-15 21:10:00,광양경찰서
남자,1,56,0.041,2022-07-15 21:10:00,양산경찰서
여자,1,55,0.212,2022-07-15 21:12:00,하동경찰서
남자,1,54,0.073,2022-07-15 21:15:00,광양경찰서
여자,1,50,0.039,2022-07-15 21:17:00,제주동부경찰서
남자,1,49,0.047,2022-07-15 21:20:00,대구달서경찰서
남자,1,55,0.104,2022-07-15 21:21:00,울산울주경찰서
남자,1,53,0.062,2022-07-15 21:23:00,강릉경찰서
남자,1,62,0.164,2022-07-15 21:23:00,김포경찰서
남자,1,45,0.18,2022-07-15 21:24:00,울산울주경찰서
남자,1,49,0.102,2022-07-15 21:25:00,울산동부경찰서
남자,1,45,0.101,2022-07-15 21:27:00,청주흥덕경찰서
남자,1,29,0.033,2022-07-15 21:30:00,남양주남부경찰서
남자,1,56,0.105,2022-07-15 21:30:00,춘천경찰서
남자,1,27,0.188,2022-07-15 21:31:00,청주청원경찰서
남자,1,54,0.093,2022-07-15 21:32:00,원주경찰서
남자,1,55,0.117,2022-07-15 21:33:00,포천경찰서
남자,1,23,0.063,2022-07-15 21:33:00,서울서초경찰서
남자,1,62,0.087,2022-07-15 21:33:00,서울송파경찰서
남자,1,46,0.148,2022-07-15 21:35:00,평택경찰서
여자,1,39,0.079,2022-07-15 21:38:00,평택경찰서
여자,1,51,0.069,2022-07-15 21:38:00,대구남부경찰서
남자,1,56,0.084,2022-07-15 21:40:00,춘천경찰서
남자,1,40,0.089,2022-07-15 21:41:00,광주광산경찰서
남자,1,56,0.084,2022-07-15 21:41:00,포천경찰서
남자,1,37,0.077,2022-07-15 21:42:00,화성서부경찰서
남자,1,38,0.068,2022-07-15 21:44:00,서울중랑경찰서
남자,1,45,0.207,2022-07-15 21:45:00,울산울주경찰서
남자,1,25,0.053,2022-07-15 21:45:00,광주북부경찰서
남자,1,46,0.074,2022-07-15 21:45:00,함안경찰서
남자,1,56,0.037,2022-07-15 21:45:00,고양경찰서
남자,1,40,0.074,2022-07-15 21:45:00,서울종암경찰서
남자,1,31,0.067,2022-07-15 21:47:00,평택경찰서
남자,1,40,0.078,2022-07-15 21:49:00,청주상당경찰서
남자,1,37,0.071,2022-07-15 21:51:00,청주상당경찰서
여자,1,57,0.101,2022-07-15 21:51:00,세종남부경찰서
남자,1,50,0.062,2022-07-15 21:51:00,평택경찰서
남자,1,42,0.077,2022-07-15 21:53:00,부산기장경찰서
여자,1,43,0.034,2022-07-15 21:53:00,부산사하경찰서
여자,1,51,0.116,2022-07-15 21:53:00,전주덕진경찰서
남자,1,68,0.095,2022-07-15 21:56:00,전주완산경찰서
남자,1,54,0.077,2022-07-15 21:56:00,강릉경찰서
남자,1,47,0.039,2022-07-15 21:56:00,제주동부경찰서
남자,1,51,0.134,2022-07-15 21:59:00,인천서부경찰서
남자,1,52,0.057,2022-07-15 21:59:00,인천논현경찰서
남자,1,42,0.114,2022-07-15 22:00:00,제주동부경찰서
남자,1,64,0.17,2022-07-15 22:00:00,부산진경찰서
여자,1,54,0.051,2022-07-15 22:01:00,광주광산경찰서
남자,1,23,0.093,2022-07-15 22:03:00,서울서초경찰서
남자,1,59,0.049,2022-07-15 22:04:00,인천남동경찰서
남자,1,47,0.078,2022-07-15 22:06:00,세종북부경찰서
남자,1,39,0.047,2022-07-15 22:07:00,서울서초경찰서
남자,1,29,0.071,2022-07-15 22:08:00,대전중부경찰서
남자,1,39,0.058,2022-07-15 22:10:00,김천경찰서
남자,1,55,0.047,2022-07-15 22:11:00,원주경찰서
남자,1,42,0.12,2022-07-15 22:11:00,경산경찰서
여자,1,27,0.075,2022-07-15 22:11:00,평택경찰서
남자,1,55,0.179,2022-07-15 22:13:00,인천삼산경찰서
남자,1,67,0.089,2022-07-15 22:16:00,김천경찰서
여자,1,49,0.087,2022-07-15 22:16:00,평택경찰서
남자,1,46,0.065,2022-07-15 22:17:00,안양만안경찰서
남자,1,56,0.148,2022-07-15 22:17:00,인천중부경찰서
남자,1,58,0.042,2022-07-15 22:18:00,익산경찰서
남자,1,34,0.047,2022-07-15 22:19:00,대전중부경찰서
남자,1,57,0.051,2022-07-15 22:20:00,원주경찰서
남자,1,39,0.135,2022-07-15 22:22:00,수원남부경찰서
남자,1,41,0.047,2022-07-15 22:23:00,서울성북경찰서
남자,1,35,0.254,2022-07-15 22:23:00,남양주북부경찰서
여자,1,50,0.065,2022-07-15 22:23:00,진천경찰서
여자,1,53,0.07,2022-07-15 22:23:00,청주청원경찰서
남자,1,48,0.115,2022-07-15 22:24:00,평택경찰서
남자,1,48,0.111,2022-07-15 22:24:00,당진경찰서
남자,1,46,0.095,2022-07-15 22:24:00,서울금천경찰서
남자,1,54,0.035,2022-07-15 22:25:00,남원경찰서
남자,1,49,0.245,2022-07-15 22:25:00,진주경찰서
남자,1,28,0.219,2022-07-15 22:26:00,마산동부경찰서
여자,1,36,0.05,2022-07-15 22:26:00,남양주남부경찰서
남자,1,26,0.161,2022-07-15 22:26:00,인천중부경찰서
남자,1,49,0.146,2022-07-15 22:27:00,광주광산경찰서
남자,1,64,0.077,2022-07-15 22:27:00,경산경찰서
여자,1,48,0.074,2022-07-15 22:28:00,서울영등포경찰서
여자,1,25,0.047,2022-07-15 22:28:00,평택경찰서
남자,1,44,0.125,2022-07-15 22:30:00,부산연제경찰서
남자,1,37,0.116,2022-07-15 22:30:00,광주광산경찰서
남자,1,53,0.061,2022-07-15 22:30:00,원주경찰서
남자,1,41,0.182,2022-07-15 22:31:00,대전유성경찰서
남자,1,59,0.152,2022-07-15 22:31:00,김포경찰서
남자,1,59,0.19,2022-07-15 22:32:00,인천서부경찰서
남자,1,32,0.046,2022-07-15 22:32:00,원주경찰서
여자,1,51,0.086,2022-07-15 22:35:00,연천경찰서
남자,1,26,0.231,2022-07-15 22:36:00,군산경찰서
남자,1,31,0.076,2022-07-15 22:36:00,서울강남경찰서
남자,1,30,0.075,2022-07-15 22:38:00,서울강남경찰서
남자,1,23,0.095,2022-07-15 22:38:00,김포경찰서
남자,1,30,0.06,2022-07-15 22:39:00,서울강남경찰서
남자,1,49,0.033,2022-07-15 22:39:00,공주경찰서
남자,1,23,0.099,2022-07-15 22:42:00,서울강서경찰서
남자,1,41,0.066,2022-07-15 22:44:00,김포경찰서
남자,1,31,0.077,2022-07-15 22:45:00,부산사상경찰서
남자,1,42,0.176,2022-07-15 22:46:00,군산경찰서
남자,1,46,0.094,2022-07-15 22:46:00,파주경찰서
남자,1,29,0.053,2022-07-15 22:46:00,수원남부경찰서
남자,1,43,0.074,2022-07-15 22:46:00,서울서부경찰서
남자,1,38,0.112,2022-07-15 22:47:00,청주흥덕경찰서
남자,1,65,0.135,2022-07-15 22:47:00,성남수정경찰서
남자,1,66,0.192,2022-07-15 22:47:00,영동경찰서
남자,1,38,0.093,2022-07-15 22:48:00,여수경찰서
여자,1,57,0.076,2022-07-15 22:49:00,파주경찰서
남자,1,30,0.097,2022-07-15 22:49:00,서울강북경찰서
남자,1,39,0.094,2022-07-15 22:50:00,수원남부경찰서
남자,1,34,0.165,2022-07-15 22:50:00,목포경찰서
여자,1,45,0.232,2022-07-15 22:51:00,순천경찰서
남자,1,53,0.148,2022-07-15 22:52:00,칠곡경찰서
여자,1,37,0.077,2022-07-15 22:53:00,안산단원경찰서
남자,1,48,0.203,2022-07-15 22:53:00,용인서부경찰서
남자,1,34,0.045,2022-07-15 22:54:00,일산서부경찰서
남자,1,38,0.042,2022-07-15 22:54:00,대구중부경찰서
남자,1,30,0.144,2022-07-15 22:55:00,포항북부경찰서
남자,1,62,0.042,2022-07-15 22:55:00,일산동부경찰서
남자,1,19,0.055,2022-07-15 22:55:00,진주경찰서
남자,1,34,0.078,2022-07-15 22:58:00,창원중부경찰서
남자,1,26,0.095,2022-07-15 22:58:00,수원중부경찰서
남자,1,44,0.062,2022-07-15 22:58:00,파주경찰서
남자,1,51,0.172,2022-07-15 23:02:00,성주경찰서
남자,1,51,0.076,2022-07-15 23:03:00,진주경찰서
남자,1,51,0.039,2022-07-15 23:04:00,분당경찰서
남자,1,30,0.094,2022-07-15 23:05:00,대구중부경찰서
남자,1,59,0.131,2022-07-15 23:06:00,통영경찰서
남자,1,27,0.082,2022-07-15 23:08:00,서울강북경찰서
남자,1,44,0.072,2022-07-15 23:08:00,안양동안경찰서
남자,1,39,0.153,2022-07-15 23:08:00,부산사상경찰서
남자,1,58,0.037,2022-07-15 23:09:00,경주경찰서
남자,1,32,0.044,2022-07-15 23:09:00,부산해운대경찰서
남자,1,40,0.147,2022-07-15 23:09:00,서울마포경찰서
여자,1,40,0.139,2022-07-15 23:10:00,서울수서경찰서
남자,1,19,0.079,2022-07-15 23:11:00,수원중부경찰서
여자,1,44,0.054,2022-07-15 23:11:00,양주경찰서
여자,1,52,0.095,2022-07-15 23:11:00,대전유성경찰서
남자,1,39,0.22,2022-07-15 23:11:00,부산강서경찰서
남자,1,25,0.036,2022-07-15 23:14:00,김포경찰서
여자,1,21,0.042,2022-07-15 23:16:00,안양동안경찰서
남자,1,42,0.126,2022-07-15 23:17:00,거제경찰서
남자,1,42,0.084,2022-07-15 23:17:00,인천중부경찰서
남자,1,35,0.128,2022-07-15 23:18:00,화성서부경찰서
여자,1,53,0.12,2022-07-15 23:19:00,횡성경찰서
여자,1,50,0.108,2022-07-15 23:19:00,인천미추홀경찰서
남자,1,48,0.05,2022-07-15 23:20:00,부산해운대경찰서
남자,1,55,0.207,2022-07-15 23:25:00,남양주남부경찰서
남자,1,39,0.058,2022-07-15 23:26:00,여수경찰서
남자,1,53,0.12,2022-07-15 23:28:00,광주서부경찰서
남자,1,52,0.062,2022-07-15 23:29:00,군포경찰서
남자,1,57,0.105,2022-07-15 23:30:00,분당경찰서
여자,1,46,0.063,2022-07-15 23:30:00,대구서부경찰서
남자,1,54,0.101,2022-07-15 23:31:00,수원남부경찰서
남자,1,52,0.185,2022-07-15 23:32:00,서울강남경찰서
남자,1,46,0.095,2022-07-15 23:35:00,화성동탄경찰서
남자,1,45,0.162,2022-07-15 23:35:00,평택경찰서
여자,1,54,0.131,2022-07-15 23:36:00,창원서부경찰서
남자,1,26,0.087,2022-07-15 23:36:00,목포경찰서
남자,1,33,0.101,2022-07-15 23:37:00,여수경찰서
남자,1,24,0.065,2022-07-15 23:39:00,서울송파경찰서
남자,1,47,0.039,2022-07-15 23:42:00,용인동부경찰서
남자,1,32,0.172,2022-07-15 23:43:00,일산동부경찰서
남자,1,37,0.135,2022-07-15 23:44:00,화성동탄경찰서
남자,1,51,0.189,2022-07-15 23:44:00,가평경찰서
남자,1,51,0.188,2022-07-15 23:45:00,부산남부경찰서
남자,1,64,0.122,2022-07-15 23:45:00,부산금정경찰서
여자,1,42,0.051,2022-07-15 23:45:00,대구강북경찰서
여자,1,40,0.115,2022-07-15 23:46:00,인천연수경찰서
남자,1,48,0.143,2022-07-15 23:47:00,인천남동경찰서
남자,1,49,0.069,2022-07-15 23:47:00,동두천경찰서
남자,1,52,0.116,2022-07-15 23:51:00,구미경찰서
남자,1,28,0.135,2022-07-15 23:52:00,평택경찰서
남자,1,47,0.131,2022-07-15 23:55:00,수원남부경찰서
남자,1,51,0.166,2022-07-15 23:55:00,김해서부경찰서
남자,1,52,0.15,2022-07-15 23:55:00,광주경찰서
남자,1,58,0.143,2022-07-15 23:56:00,고양경찰서
남자,1,43,0.048,2022-07-15 23:56:00,인천부평경찰서
남자,1,52,0.204,2022-07-15 23:58:00,오산경찰서
남자,1,37,0.178,2022-07-15 23:58:00,포항남부경찰서
남자,1,39,0.148,2022-07-15 23:59:00,인천남동경찰서
남자,1,50,0.053,2022-07-15 23:59:00,창원서부경찰서
남자,1,21,0.044,2022-07-15 23:59:00,수원중부경찰서
남자,1,56,0.079,2022-07-16 00:01:00,부산사상경찰서
남자,1,48,0.133,2022-07-16 00:02:00,청주상당경찰서
남자,1,32,0.242,2022-07-16 00:05:00,대전둔산경찰서
남자,1,29,0.14,2022-07-16 00:06:00,용인동부경찰서
남자,1,47,0.063,2022-07-16 00:07:00,화성서부경찰서
남자,1,56,0.048,2022-07-16 00:08:00,광주서부경찰서
남자,1,38,0.115,2022-07-16 00:08:00,의왕경찰서
남자,1,31,0.209,2022-07-16 00:09:00,서울노원경찰서
남자,1,26,0.11,2022-07-16 00:10:00,창원중부경찰서
남자,1,34,0.101,2022-07-16 00:10:00,이천경찰서
여자,1,44,0.056,2022-07-16 00:11:00,창원중부경찰서
남자,1,44,0.21,2022-07-16 00:12:00,수원서부경찰서
남자,1,44,0.16,2022-07-16 00:12:00,서울동대문경찰서
남자,1,64,0.219,2022-07-16 00:13:00,대구성서경찰서
남자,1,53,0.163,2022-07-16 00:13:00,목포경찰서
남자,1,29,0.2,2022-07-16 00:16:00,진해경찰서
남자,1,51,0.105,2022-07-16 00:16:00,대구달성경찰서
남자,1,49,0.096,2022-07-16 00:16:00,인천부평경찰서
남자,1,23,0.157,2022-07-16 00:17:00,인천남동경찰서
남자,1,55,0.057,2022-07-16 00:20:00,거제경찰서
남자,1,56,0.049,2022-07-16 00:21:00,용인동부경찰서
여자,1,30,0.067,2022-07-16 00:21:00,수원중부경찰서
남자,1,30,0.187,2022-07-16 00:22:00,대구강북경찰서
남자,1,46,0.152,2022-07-16 00:23:00,성주경찰서
남자,1,58,0.055,2022-07-16 00:25:00,대구남부경찰서
남자,1,25,0.186,2022-07-16 00:25:00,안성경찰서
여자,1,42,0.159,2022-07-16 00:26:00,서울수서경찰서
남자,1,45,0.08,2022-07-16 00:27:00,안양만안경찰서
남자,1,31,0.122,2022-07-16 00:27:00,부산강서경찰서
남자,1,32,0.142,2022-07-16 00:30:00,광주경찰서
남자,1,36,0.105,2022-07-16 00:34:00,청주흥덕경찰서
남자,1,28,0.033,2022-07-16 00:34:00,인천서부경찰서
남자,1,24,0.117,2022-07-16 00:34:00,용인동부경찰서
남자,1,39,0.133,2022-07-16 00:35:00,함안경찰서
남자,1,53,0.118,2022-07-16 00:36:00,광주서부경찰서
여자,1,21,0.05,2022-07-16 00:38:00,대구북부경찰서
여자,1,45,0.201,2022-07-16 00:41:00,대전서부경찰서
남자,1,33,0.195,2022-07-16 00:42:00,부산해운대경찰서
남자,1,45,0.176,2022-07-16 00:45:00,서울영등포경찰서
남자,1,32,0.111,2022-07-16 00:47:00,대구수성경찰서
남자,1,37,0.097,2022-07-16 00:48:00,부천원미경찰서
남자,1,50,0.089,2022-07-16 00:49:00,천안서북경찰서
남자,1,53,0.202,2022-07-16 00:54:00,부천원미경찰서
남자,1,56,0.147,2022-07-16 00:55:00,부산기장경찰서
남자,1,21,0.09,2022-07-16 00:55:00,대구북부경찰서
남자,1,51,0.12,2022-07-16 00:56:00,평택경찰서
남자,1,55,0.166,2022-07-16 00:57:00,안산단원경찰서
남자,1,28,0.179,2022-07-16 01:01:00,서울관악경찰서
남자,1,53,0.186,2022-07-16 01:02:00,서울금천경찰서
남자,1,19,0.11,2022-07-16 01:03:00,서울광진경찰서
남자,1,29,0.048,2022-07-16 01:05:00,춘천경찰서
남자,1,43,0.093,2022-07-16 01:05:00,군포경찰서
남자,1,57,0.153,2022-07-16 01:05:00,파주경찰서
남자,1,30,0.077,2022-07-16 01:05:00,포항북부경찰서
남자,1,52,0.074,2022-07-16 01:08:00,부천원미경찰서
남자,1,61,0.213,2022-07-16 01:08:00,서산경찰서
남자,1,54,0.174,2022-07-16 01:08:00,부천소사경찰서
남자,1,27,0.047,2022-07-16 01:09:00,순천경찰서
남자,1,33,0.097,2022-07-16 01:11:00,가평경찰서
남자,1,30,0.082,2022-07-16 01:12:00,천안서북경찰서
남자,1,34,0.085,2022-07-16 01:12:00,평택경찰서
남자,1,27,0.153,2022-07-16 01:12:00,무안경찰서
남자,1,19,0.032,2022-07-16 01:13:00,시흥경찰서
남자,1,51,0.144,2022-07-16 01:14:00,평택경찰서
여자,1,49,0.231,2022-07-16 01:15:00,칠곡경찰서
여자,1,33,0.048,2022-07-16 01:15:00,부천원미경찰서
남자,1,42,0.149,2022-07-16 01:18:00,대구수성경찰서
남자,1,41,0.095,2022-07-16 01:19:00,김해중부경찰서
여자,1,26,0.101,2022-07-16 01:20:00,평택경찰서
여자,1,25,0.089,2022-07-16 01:21:00,양평경찰서
남자,1,30,0.128,2022-07-16 01:22:00,사천경찰서
남자,1,24,0.056,2022-07-16 01:23:00,평택경찰서
남자,1,37,0.098,2022-07-16 01:24:00,인천남동경찰서
남자,1,27,0.145,2022-07-16 01:27:00,평택경찰서
남자,1,33,0.142,2022-07-16 01:28:00,남양주북부경찰서
남자,1,31,0.116,2022-07-16 01:29:00,성남수정경찰서
남자,1,30,0.082,2022-07-16 01:29:00,용인서부경찰서
여자,1,30,0.167,2022-07-16 01:31:00,서울강동경찰서
남자,1,26,0.104,2022-07-16 01:32:00,서울은평경찰서
남자,1,45,0.142,2022-07-16 01:32:00,대구수성경찰서
남자,1,33,0.18,2022-07-16 01:33:00,분당경찰서
남자,1,32,0.169,2022-07-16 01:34:00,김해서부경찰서
남자,1,41,0.139,2022-07-16 01:35:00,원주경찰서
남자,1,39,0.038,2022-07-16 01:35:00,안양만안경찰서
남자,1,37,0.072,2022-07-16 01:35:00,부천원미경찰서
남자,1,45,0.109,2022-07-16 01:37:00,안산단원경찰서
남자,1,48,0.19,2022-07-16 01:39:00,공주경찰서
남자,1,26,0.137,2022-07-16 01:39:00,수원중부경찰서
남자,1,41,0.089,2022-07-16 01:40:00,성남수정경찰서
남자,1,31,0.195,2022-07-16 01:40:00,대구성서경찰서
남자,1,23,0.059,2022-07-16 01:41:00,서울강서경찰서
남자,1,36,0.221,2022-07-16 01:42:00,서울노원경찰서
남자,1,35,0.154,2022-07-16 01:42:00,구리경찰서
여자,1,45,0.072,2022-07-16 01:43:00,부천원미경찰서
남자,1,28,0.182,2022-07-16 01:44:00,제주동부경찰서
남자,1,26,0.153,2022-07-16 01:44:00,안산단원경찰서
남자,1,41,0.094,2022-07-16 01:45:00,평택경찰서
남자,1,64,0.102,2022-07-16 01:46:00,하동경찰서
여자,1,51,0.09,2022-07-16 01:47:00,김해서부경찰서
여자,1,43,0.166,2022-07-16 01:48:00,부천원미경찰서
남자,1,41,0.149,2022-07-16 01:51:00,부산북부경찰서
여자,1,43,0.181,2022-07-16 01:51:00,서울강남경찰서
남자,1,29,0.16,2022-07-16 01:54:00,여수경찰서
남자,1,54,0.158,2022-07-16 01:56:00,안산상록경찰서
여자,1,43,0.182,2022-07-16 01:57:00,상주경찰서
남자,1,58,0.284,2022-07-16 02:00:00,남양주남부경찰서
남자,1,33,0.119,2022-07-16 02:01:00,구미경찰서
여자,1,24,0.131,2022-07-16 02:04:00,부산진경찰서
남자,1,32,0.151,2022-07-16 02:05:00,김천경찰서
여자,1,28,0.12,2022-07-16 02:05:00,순천경찰서
남자,1,40,0.167,2022-07-16 02:09:00,칠곡경찰서
남자,1,56,0.12,2022-07-16 02:12:00,광주광산경찰서
남자,1,32,0.171,2022-07-16 02:14:00,평택경찰서
남자,1,23,0.215,2022-07-16 02:17:00,울산북부경찰서
남자,1,47,0.218,2022-07-16 02:20:00,서울강남경찰서
남자,1,30,0.082,2022-07-16 02:22:00,서울송파경찰서
남자,1,48,0.158,2022-07-16 02:24:00,부산금정경찰서
남자,1,22,0.121,2022-07-16 02:29:00,파주경찰서
남자,1,37,0.067,2022-07-16 02:29:00,파주경찰서
남자,2,51,0.05,2022-07-16 02:30:00,창원서부경찰서
남자,1,32,0.195,2022-07-16 02:31:00,서울금천경찰서
여자,1,24,0.194,2022-07-16 02:31:00,대전중부경찰서
남자,1,36,0.094,2022-07-16 02:34:00,서울성북경찰서
남자,1,30,0.17,2022-07-16 02:36:00,김제경찰서
남자,1,27,0.099,2022-07-16 02:37:00,평택경찰서
남자,1,27,0.18,2022-07-16 02:40:00,광주서부경찰서
여자,1,28,0.165,2022-07-16 02:40:00,천안서북경찰서
남자,1,21,0.095,2022-07-16 02:40:00,분당경찰서
여자,1,50,0.19,2022-07-16 02:40:00,시흥경찰서
남자,1,24,0.177,2022-07-16 02:41:00,서울마포경찰서
남자,1,47,0.169,2022-07-16 02:48:00,화성서부경찰서
남자,1,23,0.05,2022-07-16 02:52:00,여수경찰서
남자,1,27,0.077,2022-07-16 02:53:00,과천경찰서
남자,1,30,0.093,2022-07-16 02:54:00,대구동부경찰서
남자,1,22,0.253,2022-07-16 02:59:00,구미경찰서
남자,1,21,0.119,2022-07-16 03:02:00,대전서부경찰서
남자,1,58,0.136,2022-07-16 03:02:00,고흥경찰서
남자,1,46,0.145,2022-07-16 03:04:00,세종남부경찰서
남자,1,26,0.068,2022-07-16 03:04:00,수원중부경찰서
남자,1,34,0.08,2022-07-16 03:05:00,목포경찰서
여자,1,48,0.081,2022-07-16 03:06:00,춘천경찰서
남자,1,28,0.147,2022-07-16 03:07:00,인천중부경찰서
여자,1,47,0.158,2022-07-16 03:07:00,순천경찰서
남자,1,39,0.106,2022-07-16 03:07:00,평택경찰서
남자,1,47,0.141,2022-07-16 03:09:00,시흥경찰서
여자,1,51,0.138,2022-07-16 03:09:00,안산단원경찰서
여자,1,26,0.166,2022-07-16 03:11:00,서울송파경찰서
남자,1,28,0.222,2022-07-16 03:14:00,목포경찰서
남자,1,40,0.183,2022-07-16 03:15:00,광양경찰서
남자,1,21,0.12,2022-07-16 03:16:00,광주동부경찰서
남자,1,24,0.149,2022-07-16 03:20:00,울산남부경찰서
남자,1,38,0.183,2022-07-16 03:22:00,김포경찰서
남자,1,46,0.114,2022-07-16 03:22:00,문경경찰서
남자,1,24,0.111,2022-07-16 03:23:00,당진경찰서
남자,1,40,0.177,2022-07-16 03:24:00,춘천경찰서
남자,1,25,0.187,2022-07-16 03:26:00,울산남부경찰서
남자,1,44,0.108,2022-07-16 03:26:00,목포경찰서
남자,1,45,0.127,2022-07-16 03:27:00,고양경찰서
남자,1,37,0.158,2022-07-16 03:28:00,대구동부경찰서
남자,1,31,0.152,2022-07-16 03:29:00,광주남부경찰서
남자,1,41,0.038,2022-07-16 03:34:00,인천중부경찰서
